1,2,3,4,8,6,2013-10-02 00:00:00
2,2,7,10,1,1,2013-10-03 00:00:00
3,6,5,6,6,4,2013-10-04 00:00:00
4,3,10,10,4,5,2013-10-05 00:00:00
5,7,9,4,2,9,2013-10-06 00:00:00
6,1,8,3,7,2,2013-10-07 00:00:00
7,6,8,1,5,2,2013-10-08 00:00:00
8,6,3,9,4,7,2013-10-09 00:00:00
9,2,8,7,5,6,2013-10-10 00:00:00
10,10,3,3,4,9,2013-10-11 00:00:00
11,10,6,9,4,5,2013-10-12 00:00:00
12,6,8,10,4,1,2013-10-13 00:00:00
13,6,10,4,5,1,2013-10-14 00:00:00
14,10,3,8,7,5,2013-10-15 00:00:00
15,10,10,1,9,4,2013-10-16 00:00:00
16,8,1,3,8,3,2013-10-17 00:00:00
17,10,2,7,1,5,2013-10-18 00:00:00
18,3,6,1,4,5,2013-10-19 00:00:00
19,3,9,10,3,5,2013-10-20 00:00:00
20,3,5,6,5,6,2013-10-21 00:00:00
21,1,8,8,5,1,2013-10-22 00:00:00
22,10,4,5,6,5,2013-10-23 00:00:00
23,3,5,5,8,5,2013-10-24 00:00:00
24,6,4,5,3,6,2013-10-25 00:00:00
25,9,9,2,2,5,2013-10-26 00:00:00
26,2,7,3,1,1,2013-10-27 00:00:00
27,6,10,5,1,10,2013-10-28 00:00:00
28,1,4,1,7,5,2013-10-29 00:00:00
29,10,1,6,5,4,2013-10-30 00:00:00
30,6,7,1,1,2,2013-10-31 00:00:00
31,7,8,4,2,1,2013-11-01 00:00:00
32,5,2,10,7,8,2013-10-02 00:00:00
33,2,1,4,3,9,2013-10-03 00:00:00
34,1,2,5,6,9,2013-10-04 00:00:00
35,9,6,2,1,5,2013-10-05 00:00:00
36,2,1,7,9,10,2013-10-06 00:00:00
37,1,3,10,3,7,2013-10-07 00:00:00
38,10,1,8,6,10,2013-10-08 00:00:00
39,2,9,6,5,2,2013-10-09 00:00:00
40,8,6,10,4,6,2013-10-10 00:00:00
41,9,10,5,2,5,2013-10-11 00:00:00
42,9,2,8,9,3,2013-10-12 00:00:00
43,1,2,8,1,4,2013-10-13 00:00:00
44,2,4,7,3,1,2013-10-14 00:00:00
45,9,5,6,6,9,2013-10-15 00:00:00
46,7,7,1,10,5,2013-10-16 00:00:00
47,5,3,6,4,1,2013-10-17 00:00:00
48,8,5,10,7,2,2013-10-18 00:00:00
49,9,3,4,5,7,2013-10-19 00:00:00
50,3,6,10,4,4,2013-10-20 00:00:00
51,6,3,5,5,4,2013-10-21 00:00:00
52,7,9,6,5,4,2013-10-22 00:00:00
53,7,4,3,10,7,2013-10-23 00:00:00
54,8,3,4,7,6,2013-10-24 00:00:00
55,1,7,4,6,9,2013-10-25 00:00:00
56,7,6,2,4,6,2013-10-26 00:00:00
57,9,4,4,10,3,2013-10-27 00:00:00
58,6,9,8,1,4,2013-10-28 00:00:00
59,1,1,1,8,2,2013-10-29 00:00:00
60,5,5,4,9,3,2013-10-30 00:00:00
61,9,6,8,9,3,2013-10-02 00:00:00
62,6,8,1,8,1,2013-10-03 00:00:00
63,5,8,7,6,6,2013-10-04 00:00:00
64,8,10,10,4,6,2013-10-05 00:00:00
65,8,2,2,5,8,2013-10-06 00:00:00
66,8,3,10,5,4,2013-10-07 00:00:00
67,9,2,2,3,7,2013-10-08 00:00:00
68,8,2,8,7,2,2013-10-09 00:00:00
69,4,3,5,2,5,2013-10-10 00:00:00
70,9,6,5,5,6,2013-10-11 00:00:00
71,10,6,3,5,10,2013-10-12 00:00:00
72,9,8,5,5,6,2013-10-13 00:00:00
73,1,6,5,6,8,2013-10-14 00:00:00
74,9,5,5,8,10,2013-10-15 00:00:00
75,1,6,3,1,6,2013-10-16 00:00:00
76,5,6,3,10,10,2013-10-17 00:00:00
77,10,10,7,7,7,2013-10-18 00:00:00
78,5,3,2,4,8,2013-10-19 00:00:00
79,9,6,8,8,10,2013-10-20 00:00:00
80,1,3,9,8,4,2013-10-21 00:00:00
81,4,1,9,3,2,2013-10-22 00:00:00
82,4,8,10,9,9,2013-10-23 00:00:00
83,5,1,8,8,1,2013-10-24 00:00:00
84,8,5,7,10,10,2013-10-25 00:00:00
85,10,6,4,6,7,2013-10-26 00:00:00
86,8,6,3,3,5,2013-10-27 00:00:00
87,10,8,1,10,8,2013-10-28 00:00:00
88,7,8,2,8,4,2013-10-29 00:00:00
89,7,3,2,4,8,2013-10-30 00:00:00
90,5,4,7,4,5,2013-10-31 00:00:00
91,6,7,10,9,4,2013-11-01 00:00:00
92,6,7,8,10,1,2013-10-02 00:00:00
93,1,4,5,8,8,2013-10-03 00:00:00
94,4,5,5,8,6,2013-10-04 00:00:00
95,7,1,6,10,6,2013-10-05 00:00:00
96,6,1,8,3,1,2013-10-06 00:00:00
97,6,9,4,3,5,2013-10-07 00:00:00
98,10,8,3,2,5,2013-10-08 00:00:00
99,9,1,8,6,1,2013-10-09 00:00:00
100,9,10,5,1,9,2013-10-10 00:00:00
101,10,3,9,8,4,2013-10-11 00:00:00
102,8,3,7,6,1,2013-10-12 00:00:00
103,7,5,6,7,4,2013-10-13 00:00:00
104,7,8,9,10,4,2013-10-14 00:00:00
105,4,9,9,5,7,2013-10-15 00:00:00
106,8,6,6,4,8,2013-10-16 00:00:00
107,3,8,2,4,7,2013-10-17 00:00:00
108,1,4,9,2,9,2013-10-18 00:00:00
109,8,1,3,9,9,2013-10-19 00:00:00
110,6,2,5,8,9,2013-10-20 00:00:00
111,4,7,7,1,4,2013-10-21 00:00:00
112,2,5,9,3,8,2013-10-22 00:00:00
113,8,7,10,5,10,2013-10-23 00:00:00
114,10,10,4,6,8,2013-10-24 00:00:00
115,6,8,3,8,9,2013-10-25 00:00:00
116,2,1,1,4,2,2013-10-26 00:00:00
117,2,4,4,9,8,2013-10-27 00:00:00
118,1,7,3,4,9,2013-10-28 00:00:00
119,4,8,2,3,8,2013-10-29 00:00:00
120,5,9,9,6,6,2013-10-30 00:00:00
121,10,3,9,8,8,2013-10-31 00:00:00
122,4,6,7,3,8,2013-10-02 00:00:00
123,10,4,9,7,4,2013-10-03 00:00:00
124,10,6,8,2,4,2013-10-04 00:00:00
125,2,2,8,10,5,2013-10-05 00:00:00
126,2,4,3,5,7,2013-10-06 00:00:00
127,9,8,1,7,2,2013-10-07 00:00:00
128,3,3,9,5,2,2013-10-08 00:00:00
129,4,9,4,2,8,2013-10-09 00:00:00
130,3,1,6,4,6,2013-10-10 00:00:00
131,10,10,8,6,8,2013-10-11 00:00:00
132,3,9,9,8,3,2013-10-12 00:00:00
133,4,7,8,5,2,2013-10-13 00:00:00
134,6,5,9,10,8,2013-10-14 00:00:00
135,4,7,10,5,10,2013-10-15 00:00:00
136,5,5,4,10,6,2013-10-16 00:00:00
137,2,7,10,7,1,2013-10-17 00:00:00
138,8,8,7,10,6,2013-10-18 00:00:00
139,10,8,5,9,2,2013-10-19 00:00:00
140,5,5,5,10,10,2013-10-20 00:00:00
141,8,2,8,4,1,2013-10-21 00:00:00
142,6,3,8,8,8,2013-10-22 00:00:00
143,7,4,2,1,8,2013-10-23 00:00:00
144,1,3,9,4,8,2013-10-24 00:00:00
145,3,3,1,2,9,2013-10-25 00:00:00
146,10,6,2,5,9,2013-10-26 00:00:00
147,2,8,5,1,9,2013-10-27 00:00:00
148,8,7,5,7,8,2013-10-28 00:00:00
149,1,4,6,4,8,2013-10-29 00:00:00
150,9,10,10,1,8,2013-10-30 00:00:00
151,4,6,1,3,1,2013-10-31 00:00:00
152,8,9,1,2,8,2013-11-01 00:00:00
153,9,3,6,8,1,2013-10-02 00:00:00
154,10,7,3,5,1,2013-10-03 00:00:00
155,9,4,1,3,10,2013-10-04 00:00:00
156,6,8,9,3,6,2013-10-05 00:00:00
157,2,10,10,10,10,2013-10-06 00:00:00
158,5,7,3,3,3,2013-10-07 00:00:00
159,2,4,7,1,5,2013-10-08 00:00:00
160,8,6,3,7,3,2013-10-09 00:00:00
161,3,7,5,1,8,2013-10-10 00:00:00
162,9,6,7,1,1,2013-10-11 00:00:00
163,5,2,4,5,7,2013-10-12 00:00:00
164,10,5,5,9,8,2013-10-13 00:00:00
165,10,8,1,2,4,2013-10-14 00:00:00
166,9,10,4,10,6,2013-10-15 00:00:00
167,1,1,9,4,4,2013-10-16 00:00:00
168,7,3,2,7,8,2013-10-17 00:00:00
169,1,1,6,6,4,2013-10-18 00:00:00
170,5,10,5,5,6,2013-10-19 00:00:00
171,9,1,1,7,1,2013-10-20 00:00:00
172,4,6,2,5,3,2013-10-21 00:00:00
173,5,10,3,9,1,2013-10-22 00:00:00
174,2,9,9,6,5,2013-10-23 00:00:00
175,6,6,1,1,3,2013-10-24 00:00:00
176,2,2,2,8,5,2013-10-25 00:00:00
177,3,1,1,5,3,2013-10-26 00:00:00
178,4,2,10,4,7,2013-10-27 00:00:00
179,7,1,9,5,5,2013-10-28 00:00:00
180,2,1,5,6,6,2013-10-29 00:00:00
181,6,9,10,3,6,2013-10-30 00:00:00
182,9,2,3,4,5,2013-10-31 00:00:00
183,10,5,3,5,10,2013-10-02 00:00:00
184,10,10,7,8,2,2013-10-03 00:00:00
185,10,5,8,5,8,2013-10-04 00:00:00
186,6,10,10,1,7,2013-10-05 00:00:00
187,1,6,7,3,7,2013-10-06 00:00:00
188,6,3,6,3,2,2013-10-07 00:00:00
189,10,10,10,5,2,2013-10-08 00:00:00
190,8,2,1,1,2,2013-10-09 00:00:00
191,8,6,8,4,7,2013-10-10 00:00:00
192,7,10,6,5,4,2013-10-11 00:00:00
193,4,6,3,4,2,2013-10-12 00:00:00
194,5,10,4,1,4,2013-10-13 00:00:00
195,5,8,4,5,9,2013-10-14 00:00:00
196,9,4,9,4,8,2013-10-15 00:00:00
197,1,1,4,9,9,2013-10-16 00:00:00
198,4,1,4,2,4,2013-10-17 00:00:00
199,3,9,7,8,7,2013-10-18 00:00:00
200,8,7,2,8,7,2013-10-19 00:00:00
201,5,6,3,10,5,2013-10-20 00:00:00
202,5,4,7,9,7,2013-10-21 00:00:00
203,9,7,9,6,7,2013-10-22 00:00:00
204,10,2,5,5,1,2013-10-23 00:00:00
205,9,8,9,3,1,2013-10-24 00:00:00
206,8,3,4,7,8,2013-10-25 00:00:00
207,9,1,5,5,2,2013-10-26 00:00:00
208,9,1,10,5,5,2013-10-27 00:00:00
209,4,1,9,4,10,2013-10-28 00:00:00
210,7,4,8,8,1,2013-10-29 00:00:00
211,10,8,10,9,9,2013-10-30 00:00:00
212,7,5,4,10,6,2013-10-31 00:00:00
213,3,5,7,3,10,2013-11-01 00:00:00
214,8,6,4,2,3,2013-10-02 00:00:00
215,4,3,1,7,7,2013-10-03 00:00:00
216,8,5,9,2,2,2013-10-04 00:00:00
217,4,1,10,4,6,2013-10-05 00:00:00
218,7,6,9,9,5,2013-10-06 00:00:00
219,9,10,3,5,6,2013-10-07 00:00:00
220,6,6,9,3,5,2013-10-08 00:00:00
221,6,7,2,7,9,2013-10-09 00:00:00
222,7,5,8,4,2,2013-10-10 00:00:00
223,7,2,9,3,8,2013-10-11 00:00:00
224,3,10,9,10,1,2013-10-12 00:00:00
225,9,5,10,7,4,2013-10-13 00:00:00
226,6,7,8,5,4,2013-10-14 00:00:00
227,6,3,5,10,9,2013-10-15 00:00:00
228,1,7,5,1,1,2013-10-16 00:00:00
229,6,6,4,8,1,2013-10-17 00:00:00
230,4,3,6,10,8,2013-10-18 00:00:00
231,3,7,4,4,2,2013-10-19 00:00:00
232,10,1,1,4,6,2013-10-20 00:00:00
233,1,7,5,7,3,2013-10-21 00:00:00
234,5,10,8,8,4,2013-10-22 00:00:00
235,10,8,9,10,1,2013-10-23 00:00:00
236,4,10,6,4,2,2013-10-24 00:00:00
237,10,8,5,2,2,2013-10-25 00:00:00
238,2,7,7,6,3,2013-10-26 00:00:00
239,10,5,2,7,8,2013-10-27 00:00:00
240,2,9,2,3,5,2013-10-28 00:00:00
241,2,8,6,1,1,2013-10-29 00:00:00
242,10,1,8,1,8,2013-10-30 00:00:00
243,5,5,6,10,8,2013-10-31 00:00:00
244,8,3,1,5,5,2013-11-01 00:00:00
245,1,4,9,3,4,2013-10-02 00:00:00
246,10,3,1,6,10,2013-10-03 00:00:00
247,10,8,5,8,10,2013-10-04 00:00:00
248,8,8,6,5,3,2013-10-05 00:00:00
249,10,2,3,5,5,2013-10-06 00:00:00
250,2,10,10,6,6,2013-10-07 00:00:00
251,7,1,7,7,1,2013-10-08 00:00:00
252,4,5,1,5,6,2013-10-09 00:00:00
253,3,2,8,5,5,2013-10-10 00:00:00
254,8,6,4,6,3,2013-10-11 00:00:00
255,9,6,5,9,6,2013-10-12 00:00:00
256,6,4,1,4,8,2013-10-13 00:00:00
257,7,7,10,10,7,2013-10-14 00:00:00
258,7,7,8,3,3,2013-10-15 00:00:00
259,4,6,4,7,5,2013-10-16 00:00:00
260,8,2,10,1,5,2013-10-17 00:00:00
261,9,5,7,10,9,2013-10-18 00:00:00
262,9,5,1,2,7,2013-10-19 00:00:00
263,5,10,1,10,3,2013-10-20 00:00:00
264,5,8,8,10,3,2013-10-21 00:00:00
265,3,1,8,5,3,2013-10-22 00:00:00
266,2,2,6,10,1,2013-10-23 00:00:00
267,3,7,7,3,4,2013-10-24 00:00:00
268,1,2,5,6,4,2013-10-25 00:00:00
269,3,5,3,2,2,2013-10-26 00:00:00
270,10,1,6,4,7,2013-10-27 00:00:00
271,5,7,6,6,10,2013-10-28 00:00:00
272,7,10,8,2,3,2013-10-29 00:00:00
273,7,5,1,10,9,2013-10-30 00:00:00
274,9,8,6,4,9,2013-10-31 00:00:00
275,10,3,4,1,5,2013-10-02 00:00:00
276,1,10,8,4,5,2013-10-03 00:00:00
277,7,9,7,3,10,2013-10-04 00:00:00
278,1,2,7,8,5,2013-10-05 00:00:00
279,1,3,5,3,5,2013-10-06 00:00:00
280,2,1,6,9,8,2013-10-07 00:00:00
281,2,2,7,3,6,2013-10-08 00:00:00
282,6,9,9,4,10,2013-10-09 00:00:00
283,10,8,1,3,4,2013-10-10 00:00:00
284,6,3,1,7,1,2013-10-11 00:00:00
285,5,6,1,9,1,2013-10-12 00:00:00
286,7,8,2,4,10,2013-10-13 00:00:00
287,3,4,3,5,10,2013-10-14 00:00:00
288,3,2,4,9,4,2013-10-15 00:00:00
289,10,8,9,7,7,2013-10-16 00:00:00
290,1,1,9,6,3,2013-10-17 00:00:00
291,10,2,6,8,9,2013-10-18 00:00:00
292,5,6,8,10,5,2013-10-19 00:00:00
293,8,1,1,6,9,2013-10-20 00:00:00
294,7,6,5,3,8,2013-10-21 00:00:00
295,8,4,4,4,6,2013-10-22 00:00:00
296,5,10,1,5,8,2013-10-23 00:00:00
297,5,10,7,6,2,2013-10-24 00:00:00
298,7,1,5,8,5,2013-10-25 00:00:00
299,5,3,7,10,2,2013-10-26 00:00:00
300,3,3,3,9,5,2013-10-27 00:00:00
301,10,3,2,2,6,2013-10-28 00:00:00
302,8,2,3,4,10,2013-10-29 00:00:00
303,2,8,1,3,6,2013-10-30 00:00:00
304,2,9,8,1,3,2013-10-31 00:00:00
305,7,9,6,9,10,2013-11-01 00:00:00
306,1,7,1,1,2,2013-10-02 00:00:00
307,7,8,9,2,5,2013-10-03 00:00:00
308,4,8,5,8,10,2013-10-04 00:00:00
309,3,7,3,10,7,2013-10-05 00:00:00
310,7,4,5,9,1,2013-10-06 00:00:00
311,6,7,2,4,5,2013-10-07 00:00:00
312,1,4,6,5,4,2013-10-08 00:00:00
313,1,1,6,9,6,2013-10-09 00:00:00
314,1,6,3,1,6,2013-10-10 00:00:00
315,9,8,4,10,8,2013-10-11 00:00:00
316,9,2,9,4,10,2013-10-12 00:00:00
317,6,10,8,4,7,2013-10-13 00:00:00
318,5,9,9,1,5,2013-10-14 00:00:00
319,9,7,1,5,6,2013-10-15 00:00:00
320,10,1,3,5,10,2013-10-16 00:00:00
321,3,3,5,4,4,2013-10-17 00:00:00
322,9,5,10,6,1,2013-10-18 00:00:00
323,10,9,8,7,6,2013-10-19 00:00:00
324,10,10,4,3,9,2013-10-20 00:00:00
325,10,3,2,2,6,2013-10-21 00:00:00
326,2,10,3,6,7,2013-10-22 00:00:00
327,6,8,9,6,10,2013-10-23 00:00:00
328,7,5,3,6,10,2013-10-24 00:00:00
329,5,7,9,5,1,2013-10-25 00:00:00
330,3,1,10,4,3,2013-10-26 00:00:00
331,9,10,9,1,2,2013-10-27 00:00:00
332,2,2,1,8,7,2013-10-28 00:00:00
333,5,9,4,5,10,2013-10-29 00:00:00
334,10,9,10,8,1,2013-10-30 00:00:00
335,6,9,7,1,4,2013-10-31 00:00:00
336,4,4,3,1,1,2013-10-02 00:00:00
337,2,9,10,8,10,2013-10-03 00:00:00
338,10,1,5,1,8,2013-10-04 00:00:00
339,1,10,5,7,4,2013-10-05 00:00:00
340,1,7,7,3,1,2013-10-06 00:00:00
341,1,2,5,6,5,2013-10-07 00:00:00
342,10,8,2,5,5,2013-10-08 00:00:00
343,3,9,9,5,8,2013-10-09 00:00:00
344,10,7,2,6,4,2013-10-10 00:00:00
345,8,1,6,5,6,2013-10-11 00:00:00
346,8,5,8,7,4,2013-10-12 00:00:00
347,1,2,7,8,5,2013-10-13 00:00:00
348,6,10,2,7,8,2013-10-14 00:00:00
349,8,1,10,7,9,2013-10-15 00:00:00
350,5,5,10,1,3,2013-10-16 00:00:00
351,7,5,7,2,9,2013-10-17 00:00:00
352,9,7,3,10,8,2013-10-18 00:00:00
353,10,2,3,5,7,2013-10-19 00:00:00
354,7,4,8,6,8,2013-10-20 00:00:00
355,1,8,5,9,9,2013-10-21 00:00:00
356,10,5,6,9,2,2013-10-22 00:00:00
357,8,8,4,6,10,2013-10-23 00:00:00
358,3,3,6,1,1,2013-10-24 00:00:00
359,8,3,6,5,9,2013-10-25 00:00:00
360,6,1,1,10,4,2013-10-26 00:00:00
361,8,10,5,10,7,2013-10-27 00:00:00
362,5,9,5,9,10,2013-10-28 00:00:00
363,8,10,7,1,7,2013-10-29 00:00:00
364,4,8,4,10,9,2013-10-30 00:00:00
365,10,6,2,5,9,2013-10-31 00:00:00
